WELL_NAME,WELL_GROUP_NAME,PROD_DATE,LIQ_PROD_DAILY,OIL_PROD_DAILY,WATER_CUT,WH_TEMP,MAX_TUBING_PRES
W329,G081,2025/07/02 00:00:00,28.8,0.26,99.1,74.0,0.15
W329,G081,2025/07/03 00:00:00,28.8,0.26,99.1,75.0,0.16
W329,G081,2025/07/04 00:00:00,28.8,0.86,97.0,76.0,0.17
W329,G081,2025/07/05 00:00:00,28.8,0.86,97.0,75.0,0.22
W329,G081,2025/07/06 00:00:00,28.8,0.86,97.0,75.0,0.23
W329,G081,2025/07/07 00:00:00,1.4,0.04,97.0,75.0,0.22
W329,G081,2025/07/08 00:00:00,1.4,0.01,99.1,79.0,0.23
W177,G069,2025/07/05 00:00:00,,,,,0.0
W177,G069,2025/07/06 00:00:00,,,,,0.0
W177,G069,2025/07/07 00:00:00,,,,,0.0
W177,G069,2025/07/08 00:00:00,,,,,0.0
W177,G069,2025/07/09 00:00:00,,,,,0.0
W177,G069,2025/07/10 00:00:00,,,,,0.0
W177,G069,2025/07/11 00:00:00,,,,,0.0
W177,G069,2025/07/12 00:00:00,,,,,0.0
W177,G069,2025/07/13 00:00:00,,,,,0.0
W177,G069,2025/07/14 00:00:00,,,,,0.0
W177,G069,2025/07/15 00:00:00,,,,,0.0
W177,G069,2025/07/16 00:00:00,,,,,0.0
W177,G069,2025/07/17 00:00:00,,,,,0.0
W177,G069,2025/07/18 00:00:00,,,,,0.0
W177,G069,2025/07/19 00:00:00,,,,,0.0
W177,G069,2025/07/20 00:00:00,,,,,0.0
W177,G069,2025/07/21 00:00:00,,,,,0.0
W177,G069,2025/07/22 00:00:00,,,,,0.0
W177,G069,2025/07/23 00:00:00,,,,,0.0
W177,G069,2025/07/24 00:00:00,,,,,0.0
W177,G069,2025/07/25 00:00:00,,,,,0.0
W177,G069,2025/07/26 00:00:00,,,,,0.0
W177,G069,2025/07/27 00:00:00,,,,,0.0
W177,G069,2025/07/28 00:00:00,,,,,0.0
W177,G069,2025/07/29 00:00:00,,,,,0.0
W177,G069,2025/07/30 00:00:00,,,,,0.0
W177,G069,2025/07/31 00:00:00,,,,,0.0
W177,G069,2025/08/01 00:00:00,,,,,0.0
W177,G069,2025/08/02 00:00:00,,,,,0.0
W177,G069,2025/08/03 00:00:00,,,,,0.0
W177,G069,2025/08/04 00:00:00,,,,,0.0
W177,G069,2025/08/05 00:00:00,,,,,0.0
W177,G069,2025/08/06 00:00:00,,,,,0.0
W177,G069,2025/08/07 00:00:00,,,,,0.0
W177,G069,2025/08/08 00:00:00,,,,,0.0
W177,G069,2025/08/09 00:00:00,,,,,0.0
W177,G069,2025/08/10 00:00:00,,,,,0.0
W177,G069,2025/08/11 00:00:00,,,,,0.0
W177,G069,2025/08/12 00:00:00,,,,,0.0
W177,G069,2025/08/13 00:00:00,,,,,0.0
W177,G069,2025/08/14 00:00:00,,,,,0.0
W177,G069,2025/08/15 00:00:00,,,,,0.0
W177,G069,2025/08/16 00:00:00,,,,,0.0
W177,G069,2025/08/17 00:00:00,,,,,0.0
W177,G069,2025/08/18 00:00:00,,,,,0.0
W177,G069,2025/08/19 00:00:00,,,,,0.0
W177,G069,2025/08/20 00:00:00,,,,,0.0
W177,G069,2025/08/21 00:00:00,,,,,0.0
W177,G069,2025/08/22 00:00:00,,,,,0.0
W177,G069,2025/08/23 00:00:00,,,,,0.0
W177,G069,2025/08/24 00:00:00,,,,,0.0
W177,G069,2025/08/25 00:00:00,,,,,0.0
W177,G069,2025/08/26 00:00:00,,,,,0.0
W177,G069,2025/08/27 00:00:00,,,,,0.0
W177,G069,2025/08/28 00:00:00,,,,,0.0
W177,G069,2025/08/29 00:00:00,,,,,0.0
W177,G069,2025/08/30 00:00:00,,,,,0.0
W177,G069,2025/08/31 00:00:00,,,,,0.0
W129,G014,2025/07/01 00:00:00,14.6,1.27,91.3,115.0,0.68
W129,G014,2025/07/02 00:00:00,14.6,0.12,99.2,118.0,0.68
W129,G014,2025/07/03 00:00:00,14.6,0.2,98.6,116.0,0.67
W129,G014,2025/07/04 00:00:00,14.6,0.2,98.6,116.0,0.67
W129,G014,2025/07/05 00:00:00,14.6,0.2,98.6,116.0,0.67
W129,G014,2025/07/06 00:00:00,14.6,0.2,98.6,116.0,0.67
W129,G014,2025/07/07 00:00:00,14.6,0.2,98.6,116.0,0.67
W129,G014,2025/07/08 00:00:00,14.6,0.2,98.6,116.0,0.7
W129,G014,2025/07/09 00:00:00,14.6,0.2,98.6,116.0,0.7
W129,G014,2025/07/10 00:00:00,14.6,1.14,92.2,116.0,0.7
W129,G014,2025/07/11 00:00:00,24.6,1.92,92.2,118.0,0.7
W129,G014,2025/07/12 00:00:00,24.6,1.92,92.2,116.0,0.7
W129,G014,2025/07/13 00:00:00,24.6,1.92,92.2,116.0,0.7
W129,G014,2025/07/14 00:00:00,10.2,0.8,92.2,116.0,0.7
W129,G014,2025/07/15 00:00:00,10.2,0.8,92.2,115.0,0.69
W129,G014,2025/07/16 00:00:00,10.2,0.8,92.2,115.0,0.69
W129,G014,2025/07/17 00:00:00,10.2,0.11,98.9,116.0,0.69
W129,G014,2025/07/18 00:00:00,10.2,0.11,98.9,116.0,0.68
W129,G014,2025/07/19 00:00:00,10.2,0.11,98.9,116.0,0.68
W063,G058,2025/07/11 00:00:00,43.9,1.82,95.85,80.0,0.18
W063,G058,2025/07/12 00:00:00,43.9,0.33,99.25,80.0,0.15
W063,G058,2025/07/13 00:00:00,43.2,0.24,99.44,80.0,0.15
W063,G058,2025/07/14 00:00:00,38.0,3.43,90.98,80.0,0.15
W063,G058,2025/07/15 00:00:00,42.4,1.8,95.75,80.0,0.15
W063,G058,2025/07/16 00:00:00,41.7,1.41,96.62,70.0,0.15
W063,G058,2025/07/17 00:00:00,40.2,6.6,83.58,80.0,0.15
W063,G058,2025/07/18 00:00:00,40.2,3.01,92.51,80.0,0.1
W063,G058,2025/07/19 00:00:00,40.2,6.14,84.73,70.0,0.1
W063,G058,2025/07/20 00:00:00,40.2,10.64,73.54,70.0,0.1
W063,G058,2025/07/21 00:00:00,40.2,12.58,68.71,70.0,0.1
W063,G058,2025/07/22 00:00:00,40.2,11.96,70.24,80.0,0.15
W063,G058,2025/07/23 00:00:00,40.2,5.89,85.36,80.0,0.1
W063,G058,2025/07/24 00:00:00,40.2,2.28,94.34,80.0,0.1
W063,G058,2025/07/25 00:00:00,7.2,1.14,84.22,83.0,0.1
W063,G058,2025/07/26 00:00:00,8.0,2.74,65.78,80.0,0.15
W063,G058,2025/07/27 00:00:00,8.0,2.16,73.04,80.0,0.15
W063,G058,2025/07/28 00:00:00,9.3,2.86,69.3,80.0,0.15
W063,G058,2025/07/29 00:00:00,9.2,1.91,79.25,80.0,0.15
W063,G058,2025/07/30 00:00:00,9.6,2.97,69.08,83.0,0.15
W063,G058,2025/07/31 00:00:00,8.4,2.33,72.32,83.0,0.15
W063,G058,2025/08/06 00:00:00,7.8,1.33,82.97,83.0,0.15
W063,G058,2025/08/07 00:00:00,7.4,0.64,91.3,80.0,0.15
W063,G058,2025/08/08 00:00:00,7.5,0.65,91.3,80.0,0.15
W063,G058,2025/08/09 00:00:00,6.0,2.19,63.55,80.0,0.15
W063,G058,2025/08/10 00:00:00,5.1,1.86,63.55,80.0,0.15
W063,G058,2025/08/11 00:00:00,5.0,1.97,60.63,80.0,0.15
W063,G058,2025/08/12 00:00:00,5.2,1.95,62.5,80.0,0.15
W063,G058,2025/08/13 00:00:00,2.8,0.79,71.93,80.0,0.15
W063,G058,2025/08/14 00:00:00,2.4,0.67,71.93,80.0,0.15
W063,G058,2025/08/15 00:00:00,3.6,0.78,78.36,80.0,0.15
W063,G058,2025/08/16 00:00:00,5.4,0.65,87.99,80.0,0.15
W063,G058,2025/08/17 00:00:00,7.2,0.68,90.56,80.0,0.15
W063,G058,2025/08/18 00:00:00,2.5,0.24,90.56,80.0,0.15
W063,G058,2025/08/19 00:00:00,2.5,0.49,80.47,80.0,0.15
W064,G058,2025/08/21 00:00:00,16.4,1.03,93.71,80.0,0.15
W064,G058,2025/08/22 00:00:00,16.4,2.21,86.54,80.0,0.15
W064,G058,2025/08/23 00:00:00,16.4,0.23,98.6,80.0,0.15
W064,G058,2025/08/24 00:00:00,16.4,0.23,98.6,80.0,0.15
W064,G058,2025/08/25 00:00:00,16.4,0.14,99.12,80.0,0.15
W064,G058,2025/08/26 00:00:00,16.4,3.18,80.59,80.0,0.15
W064,G058,2025/08/27 00:00:00,16.4,1.86,88.66,80.0,0.2
W064,G058,2025/08/28 00:00:00,16.4,1.47,91.01,80.0,0.2
W064,G058,2025/08/29 00:00:00,1.0,0.02,98.01,80.0,0.2
W064,G058,2025/08/30 00:00:00,1.6,0.08,94.73,85.0,0.2
W064,G058,2025/08/31 00:00:00,1.6,0.08,94.73,85.0,0.2
W280,G039,2025/07/01 00:00:00,8.8,4.53,48.5,50.0,0.22
W280,G039,2025/07/02 00:00:00,4.9,2.52,48.5,50.0,0.22
W280,G039,2025/07/03 00:00:00,5.8,2.89,50.2,75.0,0.22
W280,G039,2025/07/04 00:00:00,4.5,2.24,50.2,75.0,0.22
W280,G039,2025/07/05 00:00:00,4.1,2.04,50.2,70.0,0.22
W280,G039,2025/07/06 00:00:00,4.9,2.44,50.2,70.0,0.22
W280,G039,2025/07/07 00:00:00,6.3,3.14,50.2,65.0,0.22
W280,G039,2025/07/08 00:00:00,3.5,1.2,65.8,65.0,0.11
W280,G039,2025/07/09 00:00:00,4.0,1.37,65.8,65.0,0.12
W280,G039,2025/07/10 00:00:00,3.9,0.82,79.0,50.0,0.18
W280,G039,2025/07/11 00:00:00,4.6,1.69,63.2,55.0,0.19
W280,G039,2025/07/13 00:00:00,,,,,0.0
W280,G039,2025/07/14 00:00:00,,,,,0.0
W280,G039,2025/08/01 00:00:00,35.2,10.38,70.5,55.0,0.18
W280,G039,2025/08/02 00:00:00,35.0,10.33,70.5,55.0,0.18
W280,G039,2025/08/03 00:00:00,35.2,10.38,70.5,60.0,0.18
W280,G039,2025/08/04 00:00:00,35.6,10.5,70.5,63.0,0.18
W280,G039,2025/07/12 00:00:00,6.8,2.5,63.2,55.0,0.19
W280,G039,2025/07/15 00:00:00,6.8,0.8,88.2,50.0,0.19
W280,G039,2025/07/16 00:00:00,12.4,3.93,68.3,60.0,0.21
W280,G039,2025/07/17 00:00:00,13.0,4.89,62.4,85.0,0.21
W280,G039,2025/07/18 00:00:00,25.2,9.48,62.4,85.0,0.24
W280,G039,2025/07/19 00:00:00,21.1,7.93,62.4,82.0,0.23
W280,G039,2025/07/20 00:00:00,31.9,10.59,66.8,82.0,0.23
W280,G039,2025/07/21 00:00:00,17.6,7.9,55.1,85.0,0.23
W280,G039,2025/07/22 00:00:00,18.7,8.4,55.1,80.0,0.16
W280,G039,2025/07/23 00:00:00,18.4,7.99,56.6,50.0,0.16
W280,G039,2025/07/24 00:00:00,19.1,9.91,48.1,60.0,0.19
W280,G039,2025/08/06 00:00:00,35.6,10.82,69.6,66.0,0.2
W280,G039,2025/08/07 00:00:00,35.6,15.98,55.1,60.0,0.2
W280,G039,2025/08/08 00:00:00,35.6,14.81,58.4,40.0,0.1
W280,G039,2025/08/09 00:00:00,35.6,14.81,58.4,55.0,0.15
W280,G039,2025/08/10 00:00:00,35.6,14.81,58.4,55.0,0.15
W280,G039,2025/08/11 00:00:00,35.6,14.81,58.4,55.0,0.15
W280,G039,2025/08/12 00:00:00,35.6,15.77,55.7,55.0,0.15
W280,G039,2025/08/13 00:00:00,35.6,15.77,55.7,55.0,0.15
W280,G039,2025/08/14 00:00:00,35.6,17.16,51.8,55.0,0.15
W280,G039,2025/08/15 00:00:00,35.6,14.1,60.4,55.0,0.15
W280,G039,2025/08/16 00:00:00,35.6,14.1,60.4,55.0,0.15
W280,G039,2025/08/17 00:00:00,35.6,10.96,69.2,55.0,0.15
W280,G039,2025/08/18 00:00:00,35.6,10.96,69.2,55.0,0.15
W280,G039,2025/08/19 00:00:00,35.6,12.18,65.8,45.0,0.15
W280,G039,2025/08/20 00:00:00,35.6,12.18,65.8,45.0,0.15
W280,G039,2025/08/21 00:00:00,35.6,13.17,63.0,56.0,0.4
W280,G039,2025/08/22 00:00:00,35.6,13.17,63.0,56.0,0.4
W280,G039,2025/08/23 00:00:00,35.6,13.17,63.0,45.0,0.4
W280,G039,2025/08/24 00:00:00,35.6,13.17,63.0,45.0,0.4
W280,G039,2025/07/25 00:00:00,20.3,10.54,48.1,60.0,0.19
W280,G039,2025/07/26 00:00:00,17.6,9.13,48.1,60.0,0.19
W280,G039,2025/07/27 00:00:00,19.1,6.26,67.2,60.0,0.19
W280,G039,2025/07/28 00:00:00,19.4,6.36,67.2,60.0,0.19
W280,G039,2025/07/29 00:00:00,17.9,7.07,60.5,60.0,0.19
W280,G039,2025/07/30 00:00:00,38.0,11.21,70.5,55.0,0.18
W280,G039,2025/07/31 00:00:00,35.8,12.46,65.2,55.0,0.18
W280,G039,2025/08/05 00:00:00,35.6,14.06,60.5,120.0,0.65
W280,G039,2025/08/31 00:00:00,35.6,10.64,70.1,72.0,0.1
W280,G039,2025/08/25 00:00:00,35.6,9.79,72.5,45.0,0.4
W280,G039,2025/08/26 00:00:00,35.6,9.08,74.5,45.0,0.21
W280,G039,2025/08/27 00:00:00,35.6,7.05,80.2,55.0,0.1
W280,G039,2025/08/28 00:00:00,35.6,8.62,75.8,55.0,0.1
W280,G039,2025/08/29 00:00:00,35.6,8.47,76.2,75.0,0.1
W280,G039,2025/08/30 00:00:00,35.6,10.64,70.1,72.0,0.1
W132,G017,2025/07/01 00:00:00,,,,,0.0
W132,G017,2025/07/02 00:00:00,,,,,0.0
W132,G017,2025/07/03 00:00:00,,,,,0.0
W132,G017,2025/07/04 00:00:00,,,,,0.0
W132,G017,2025/07/05 00:00:00,,,,,0.0
W132,G017,2025/07/06 00:00:00,,,,,0.0
W132,G017,2025/07/07 00:00:00,,,,,0.0
W132,G017,2025/07/08 00:00:00,,,,,0.0
W132,G017,2025/07/09 00:00:00,,,,,0.0
W265,G025,2025/08/05 00:00:00,6.9,0.12,98.3,130.0,1.3
W265,G025,2025/08/06 00:00:00,,,,,
W265,G025,2025/08/07 00:00:00,,,,,0.0
W265,G025,2025/08/08 00:00:00,6.9,0.1,98.6,100.0,0.14
W265,G025,2025/08/09 00:00:00,6.9,0.21,96.9,100.0,0.44
W265,G025,2025/08/10 00:00:00,6.9,0.06,99.1,100.0,0.45
W265,G025,2025/08/11 00:00:00,19.9,0.26,98.7,100.0,0.44
W265,G025,2025/08/12 00:00:00,19.9,0.26,98.7,100.0,0.37
W265,G025,2025/08/13 00:00:00,19.9,0.76,96.2,100.0,0.25
W265,G025,2025/08/14 00:00:00,19.9,1.33,93.3,100.0,0.25
W265,G025,2025/08/15 00:00:00,19.9,1.33,93.3,100.0,0.25
W265,G025,2025/08/16 00:00:00,19.9,1.15,94.2,95.0,0.21
W265,G025,2025/08/17 00:00:00,19.9,1.15,94.2,95.0,0.21
W265,G025,2025/08/18 00:00:00,19.9,1.15,94.2,95.0,0.21
W265,G025,2025/08/19 00:00:00,19.9,4.76,76.1,91.0,0.21
W265,G025,2025/08/20 00:00:00,19.9,2.15,89.2,122.0,1.0
W265,G025,2025/08/21 00:00:00,19.9,0.1,99.5,130.0,0.9
W265,G025,2025/08/22 00:00:00,19.9,0.54,97.3,130.0,0.9
W265,G025,2025/08/23 00:00:00,19.9,0.22,98.9,130.0,0.55
W265,G025,2025/08/24 00:00:00,19.9,2.93,85.3,130.0,0.55
W265,G025,2025/08/25 00:00:00,19.9,2.93,85.3,130.0,0.55
W265,G025,2025/08/26 00:00:00,19.9,3.84,80.7,130.0,0.65
W265,G025,2025/08/27 00:00:00,19.9,3.84,80.7,128.0,0.52
W265,G025,2025/08/28 00:00:00,19.9,0.28,98.6,130.0,0.56
W265,G025,2025/08/29 00:00:00,19.9,0.28,98.6,125.0,0.52
W265,G025,2025/08/30 00:00:00,19.9,0.3,98.5,75.0,0.22
W265,G025,2025/08/31 00:00:00,19.9,0.56,97.2,65.0,0.22
W295,G031,2025/07/01 00:00:00,,,,,0.0
W295,G031,2025/07/02 00:00:00,,,,,0.0
W295,G031,2025/07/03 00:00:00,,,,,0.0
W295,G031,2025/07/04 00:00:00,,,,,0.0
W295,G031,2025/07/05 00:00:00,,,,,0.0
W295,G031,2025/07/06 00:00:00,,,,,0.0
W295,G031,2025/07/07 00:00:00,,,,,0.0
W295,G031,2025/07/08 00:00:00,,,,,0.0
W295,G031,2025/07/09 00:00:00,,,,,0.0
W295,G031,2025/07/10 00:00:00,,,,,0.0
W295,G031,2025/07/11 00:00:00,,,,,0.0
W295,G031,2025/07/12 00:00:00,,,,,0.0
W295,G031,2025/07/13 00:00:00,,,,,0.0
W295,G031,2025/07/14 00:00:00,,,,,0.0
W295,G031,2025/07/15 00:00:00,,,,,0.0
W295,G031,2025/07/16 00:00:00,,,,,0.0
W295,G031,2025/07/17 00:00:00,,,,,0.0
W295,G031,2025/07/18 00:00:00,,,,,0.0
W295,G031,2025/07/19 00:00:00,,,,,0.0
W295,G031,2025/07/20 00:00:00,,,,,0.0
W295,G031,2025/07/21 00:00:00,,,,,0.0
W295,G031,2025/07/22 00:00:00,,,,,0.0
W295,G031,2025/07/23 00:00:00,,,,,0.0
W295,G031,2025/07/24 00:00:00,,,,,0.0
W295,G031,2025/07/25 00:00:00,,,,,0.0
W295,G031,2025/07/26 00:00:00,,,,,0.0
W295,G031,2025/07/27 00:00:00,,,,,0.0
W295,G031,2025/07/28 00:00:00,,,,,0.0
W295,G031,2025/07/29 00:00:00,,,,,0.0
W295,G031,2025/07/30 00:00:00,,,,,0.0
W295,G031,2025/07/31 00:00:00,,,,,0.0
W295,G031,2025/08/01 00:00:00,,,,,0.0
W295,G031,2025/08/02 00:00:00,,,,,0.0
W295,G031,2025/08/03 00:00:00,,,,,0.0
W295,G031,2025/08/04 00:00:00,,,,,0.0
W295,G031,2025/08/05 00:00:00,,,,,0.0
W295,G031,2025/08/06 00:00:00,,,,,0.0
W295,G031,2025/08/07 00:00:00,,,,,0.0
W295,G031,2025/08/08 00:00:00,,,,,0.0
W295,G031,2025/08/09 00:00:00,,,,,0.0
W295,G031,2025/08/10 00:00:00,,,,,0.0
W295,G031,2025/08/11 00:00:00,,,,,0.0
W295,G031,2025/08/12 00:00:00,,,,,0.0
W295,G031,2025/08/13 00:00:00,,,,,0.0
W295,G031,2025/08/14 00:00:00,,,,,0.0
W295,G031,2025/08/15 00:00:00,,,,,0.0
W295,G031,2025/08/16 00:00:00,,,,,0.0
W295,G031,2025/08/17 00:00:00,,,,,0.0
W295,G031,2025/08/18 00:00:00,,,,,0.0
W295,G031,2025/08/19 00:00:00,,,,,0.0
W295,G031,2025/08/20 00:00:00,,,,,0.0
W295,G031,2025/08/21 00:00:00,,,,,0.0
W295,G031,2025/08/22 00:00:00,,,,,0.0
W295,G031,2025/08/23 00:00:00,,,,,0.0
W295,G031,2025/08/24 00:00:00,,,,,0.0
W295,G031,2025/08/25 00:00:00,,,,,0.0
W295,G031,2025/08/26 00:00:00,,,,,0.0
W295,G031,2025/08/27 00:00:00,,,,,0.0
W295,G031,2025/08/28 00:00:00,,,,,0.0
W295,G031,2025/08/29 00:00:00,,,,,0.0
W295,G031,2025/08/30 00:00:00,,,,,0.0
W295,G031,2025/08/31 00:00:00,,,,,0.0
W314,G066,2025/08/01 00:00:00,12.0,0.41,96.62,82.0,0.14
W314,G066,2025/08/02 00:00:00,9.5,0.9,90.52,82.0,0.12
W314,G066,2025/08/03 00:00:00,11.0,1.08,90.18,82.0,0.11
W314,G066,2025/08/04 00:00:00,3.6,0.07,97.92,82.0,0.15
W314,G066,2025/08/05 00:00:00,5.1,0.16,96.87,81.0,0.21
W314,G066,2025/08/26 00:00:00,,,,,0.0
W314,G066,2025/08/27 00:00:00,,,,,0.0
W314,G066,2025/08/28 00:00:00,,,,,0.0
W314,G066,2025/07/01 00:00:00,1.0,0.13,87.47,78.0,0.22
W314,G066,2025/07/02 00:00:00,1.0,0.13,87.47,80.0,0.2
W314,G066,2025/07/03 00:00:00,1.0,0.13,87.47,78.0,0.18
W314,G066,2025/07/04 00:00:00,17.8,0.12,99.35,75.0,0.12
W314,G066,2025/07/05 00:00:00,43.2,0.22,99.5,74.0,0.15
W314,G066,2025/07/06 00:00:00,43.2,4.17,90.34,74.0,0.16
W314,G066,2025/07/07 00:00:00,43.2,0.55,98.73,74.0,0.15
W314,G066,2025/07/08 00:00:00,43.2,0.59,98.64,74.0,0.2
W314,G066,2025/07/09 00:00:00,43.2,0.59,98.64,70.0,0.21
W314,G066,2025/07/10 00:00:00,15.1,0.72,95.2,73.0,0.15
W314,G066,2025/07/11 00:00:00,14.7,2.39,83.72,72.0,0.12
W314,G066,2025/07/12 00:00:00,6.3,1.29,79.55,70.0,0.1
W314,G066,2025/07/13 00:00:00,13.7,1.48,89.17,70.0,0.12
W314,G066,2025/07/14 00:00:00,14.4,0.13,99.1,70.0,0.13
W314,G066,2025/07/15 00:00:00,21.6,0.66,96.96,74.0,0.15
W314,G066,2025/07/16 00:00:00,6.7,1.53,77.19,75.0,0.16
W314,G066,2025/07/17 00:00:00,22.6,5.16,77.19,74.0,0.16
W314,G066,2025/07/18 00:00:00,19.9,1.92,90.36,75.0,0.15
W314,G066,2025/07/19 00:00:00,19.9,0.12,99.4,76.0,0.16
W314,G066,2025/07/20 00:00:00,19.9,2.35,88.19,76.0,0.15
W314,G066,2025/07/21 00:00:00,19.9,2.27,88.58,76.0,0.16
W314,G066,2025/07/22 00:00:00,19.9,2.47,87.6,70.0,0.17
W314,G066,2025/07/23 00:00:00,19.9,2.47,87.6,80.0,0.15
W314,G066,2025/07/24 00:00:00,19.9,4.03,79.73,78.0,0.12
W314,G066,2025/07/25 00:00:00,19.9,7.2,63.8,85.0,0.1
W314,G066,2025/07/26 00:00:00,1.4,0.51,63.8,83.0,0.12
W314,G066,2025/07/27 00:00:00,2.5,0.48,80.96,82.0,0.13
W314,G066,2025/07/28 00:00:00,2.5,0.05,98.18,80.0,0.12
W314,G066,2025/07/29 00:00:00,2.5,0.03,98.91,80.0,0.13
W314,G066,2025/07/30 00:00:00,1.8,0.02,98.78,83.0,0.14
W314,G066,2025/07/31 00:00:00,13.0,0.32,97.51,83.0,0.12
W314,G066,2025/08/06 00:00:00,10.4,0.96,90.78,80.0,0.1
W314,G066,2025/08/07 00:00:00,4.6,0.06,98.66,83.0,0.12
W314,G066,2025/08/08 00:00:00,2.2,0.06,97.09,80.0,0.12
W314,G066,2025/08/09 00:00:00,2.2,0.1,95.25,80.0,0.12
W314,G066,2025/08/10 00:00:00,2.2,0.02,98.87,80.0,0.12
W314,G066,2025/08/11 00:00:00,7.3,0.31,95.69,80.0,0.12
W314,G066,2025/08/12 00:00:00,9.3,2.26,75.7,78.0,0.12
W314,G066,2025/08/13 00:00:00,7.9,1.92,75.7,76.0,0.12
W314,G066,2025/08/14 00:00:00,6.1,1.71,72.04,76.0,0.12
W314,G066,2025/08/15 00:00:00,5.3,1.62,69.35,72.0,0.1
W314,G066,2025/08/16 00:00:00,4.3,0.5,88.35,70.0,0.12
W314,G066,2025/08/17 00:00:00,7.3,0.2,97.29,70.0,0.13
W314,G066,2025/08/18 00:00:00,5.3,0.65,87.7,70.0,0.12
W314,G066,2025/08/19 00:00:00,6.3,1.22,80.63,75.0,0.13
W314,G066,2025/08/20 00:00:00,7.2,1.38,80.89,65.0,0.1
W314,G066,2025/08/21 00:00:00,7.2,2.15,70.12,72.0,0.12
W314,G066,2025/08/29 00:00:00,,,,,0.0
W314,G066,2025/08/22 00:00:00,1.2,0.36,70.12,70.0,0.1
W314,G066,2025/08/23 00:00:00,1.2,0.36,70.12,84.0,0.12
W314,G066,2025/08/24 00:00:00,1.2,0.36,70.12,84.0,0.13
W314,G066,2025/08/25 00:00:00,1.2,0.36,70.12,64.0,0.12
W314,G066,2025/08/30 00:00:00,,,,,0.0
W314,G066,2025/08/31 00:00:00,1.2,0.37,68.9,70.0,0.2
W380,G111,2025/07/27 00:00:00,48.3,1.84,96.2,105.0,1.1
W380,G111,2025/07/28 00:00:00,48.3,1.84,96.2,110.0,1.05
W380,G111,2025/07/29 00:00:00,44.6,1.56,96.5,109.0,1.04
W380,G111,2025/07/30 00:00:00,44.6,1.56,96.5,108.0,1.03
W380,G111,2025/07/31 00:00:00,44.6,1.56,96.5,107.0,1.02
W380,G111,2025/08/01 00:00:00,42.4,0.42,99.0,106.0,1.01
W380,G111,2025/08/02 00:00:00,42.4,0.42,99.0,106.0,1.01
W380,G111,2025/08/03 00:00:00,42.4,0.42,99.0,105.0,1.0
W380,G111,2025/08/04 00:00:00,42.4,0.42,99.0,104.0,0.85
W380,G111,2025/08/05 00:00:00,37.9,0.38,99.0,103.0,0.84
W380,G111,2025/08/06 00:00:00,37.9,0.38,99.0,102.0,0.83
W380,G111,2025/08/07 00:00:00,37.9,0.38,99.0,103.0,0.78
W380,G111,2025/08/08 00:00:00,37.9,0.38,99.0,105.0,0.75
W380,G111,2025/08/09 00:00:00,32.7,2.75,91.6,104.0,0.74
W380,G111,2025/08/10 00:00:00,32.7,2.75,91.6,110.0,0.8
W380,G111,2025/08/11 00:00:00,32.7,0.52,98.4,109.0,0.79
W132,G017,2025/07/10 00:00:00,,,,,0.0
W132,G017,2025/07/11 00:00:00,,,,,0.0
W132,G017,2025/07/12 00:00:00,,,,,0.0
W132,G017,2025/07/13 00:00:00,,,,,0.0
W132,G017,2025/07/14 00:00:00,,,,,0.0
W132,G017,2025/07/15 00:00:00,,,,,0.0
W132,G017,2025/07/16 00:00:00,,,,,0.0
W132,G017,2025/07/17 00:00:00,,,,,0.0
W132,G017,2025/07/18 00:00:00,,,,,0.0
W132,G017,2025/07/19 00:00:00,,,,,0.0
W132,G017,2025/07/20 00:00:00,,,,,0.0
W132,G017,2025/07/21 00:00:00,,,,,0.0
W132,G017,2025/07/22 00:00:00,,,,,0.0
W132,G017,2025/07/23 00:00:00,,,,,0.0
W132,G017,2025/07/24 00:00:00,,,,,0.0
W132,G017,2025/07/25 00:00:00,,,,,0.0
W132,G017,2025/07/26 00:00:00,,,,,0.0
W132,G017,2025/07/27 00:00:00,,,,,0.0
W132,G017,2025/07/28 00:00:00,,,,,0.0
W132,G017,2025/07/29 00:00:00,,,,,0.0
W132,G017,2025/07/30 00:00:00,,,,,0.0
W132,G017,2025/07/31 00:00:00,,,,,0.0
W132,G017,2025/08/01 00:00:00,,,,,0.0
W132,G017,2025/08/02 00:00:00,,,,,0.0
W132,G017,2025/08/03 00:00:00,,,,,0.0
W132,G017,2025/08/04 00:00:00,,,,,0.0
W132,G017,2025/08/05 00:00:00,,,,,0.0
W132,G017,2025/08/06 00:00:00,,,,,0.0
W132,G017,2025/08/07 00:00:00,,,,,0.0
W132,G017,2025/08/08 00:00:00,,,,,0.0
W132,G017,2025/08/09 00:00:00,,,,,0.0
W132,G017,2025/08/10 00:00:00,,,,,0.0
W132,G017,2025/08/11 00:00:00,,,,,0.0
W132,G017,2025/08/12 00:00:00,,,,,0.0
W132,G017,2025/08/13 00:00:00,,,,,0.0
W132,G017,2025/08/14 00:00:00,,,,,0.0
W132,G017,2025/08/15 00:00:00,,,,,0.0
W132,G017,2025/08/16 00:00:00,,,,,0.0
W132,G017,2025/08/17 00:00:00,,,,,0.0
W132,G017,2025/08/18 00:00:00,,,,,0.0
W132,G017,2025/08/19 00:00:00,,,,,0.0
W132,G017,2025/08/20 00:00:00,,,,,0.0
W132,G017,2025/08/21 00:00:00,,,,,0.0
W132,G017,2025/08/22 00:00:00,,,,,0.0
W132,G017,2025/08/23 00:00:00,,,,,0.0
